CLEARANCE_DISPLAY_ID,Item_Number
34584148,127321659
34584149,127322545
34584152,127322547
34584153,127322519
34584156,127322453
34584157,127322474
34584164,127322544
34584165,127322460
34584170,127323601
34584171,127323550
34584176,127323570
34584177,127323584
34584182,127323610
34584183,127323632
34584190,127323580
34584191,127323592
34584196,127323547
34584655,127399863
34584660,127404007
34584661,127404050
34584668,127404044
34584669,127404048
34584676,127414178
34584677,127414168
34584680,127418655
34584681,127418648
34584688,127418652
34584689,127418647
34584694,127418656
34584695,127418653
34584704,127433719
34584705,127433920
34584712,121120788
34584713,120804921
34584718,120833398
34584719,121332482
34584720,121802575
34584721,121802571
34584726,121802567
34584727,121873493
34584736,121873447
34584737,121948558
34584746,121998787
34584747,121813691
34584754,121813669
34584755,123113392
34584764,123233812
34584765,123233814
34584774,123665164
34584775,123665095
34584782,123665056
34584783,123665115
34584788,123665079
34584789,123665053
34584790,123868559
34584791,123868540
34589482,117748509
34589483,117758183
34589492,117758184
34589493,117794694
34589498,118740642
34589499,119059035
34589506,119161416
34589507,119209073
34589512,119209083
34589513,119229571
34589518,119495105
34589519,119532530
34589524,119593683
34589525,120517620
34589530,120612768
34589531,120683533
34589536,121008364
34589537,121124220
34589542,120858414
34589543,121209201
34589548,121210873
34585661,130273955
34585662,130294830
34585663,130398852
34585664,130398856
34585665,130400715
34585666,130479759
34585667,130608760
34585676,130648877
34585677,130648882
34585682,130648883
34585683,130650003
34585684,130650005
34585685,130743732
34585692,130788757
34585693,130788758
34585698,130788759
34585699,130963828
34585704,131068739
34585737,129029212
34585744,129029217
34585745,129029487
34585746,129029486
34585747,129033874
34585752,129033879
34585753,129029635
34585756,129048656
34585757,129048665
34585764,129048664
34585765,129053695
34585766,129053684
34585767,129054655
34585768,129059055
34585769,129059032
34585774,129059036
34585775,129063861
34585782,129063860
34585783,129063849
34585788,129079554
34585789,129079761
34585790,129083677
34585791,129083672
34585796,129083660
34585797,129103865
34585800,129105738
34585801,129105741
34587032,124683505
34587033,124683453
34587038,124683486
34587039,124683446
34587044,124683471
34587045,124773975
34587050,124823823
34587051,124823843
34587056,124823840
34587057,125493467
34587062,125493462
34587063,125493453
34587453,127528645
34587458,127528985
34587459,127528993
34587464,127534549
34587465,127535723
34587468,127538818
34587469,127539638
34587474,127539930
34587475,127539913
34587488,127604397
34587489,127624560
34587500,127649332
34587501,127650030
34587506,127650041
34587507,127663611
34587520,127683699
34587521,127698610
34587526,127698600
34587527,127698629
34587534,127698616
34587535,127698625
34587540,127703600
34587541,127703598
34587544,127714045
34587545,127719022
34587560,127719252
34587561,127719241
34587566,127719270
34587567,127719185
34587568,127719220
34587569,127719201
34587574,127719221
34587575,127719265
34587580,127953691
34587581,128308660
34587586,128308617
34587587,128369545
34587590,128369518
34587591,128369527
34588635,131241222
34588636,131279489
34588637,131284046
34588642,131284049
34588643,131284037
34588648,131285803
34588649,131285970
34588652,131289000
34588653,131288996
34588654,131303739
34588655,131303741
34588658,131303751
34588659,131303734
34588662,131303893
34588663,131303896
34588666,131303886
34588667,131314748
34588668,131314749
34588669,131318774
34588670,131318773
34588671,131319135
34588674,131319552
34588675,131319561
34588682,131315216
34588683,131143731
34588686,131334240
34588687,131334250
34588690,131334243
34588691,131334229
34588696,131334208
34588697,131334271
34588700,131315241
34588701,131343786
34588704,131363857
34588705,131363855
34588710,131364589
34588711,131364594
34588718,131353958
34588719,131353959
34586283,128193701
34586288,128193736
34586289,128193738
34586294,128203602
34586295,128173627
34586298,128253647
34586299,128253599
34586300,128253616
34586301,128253661
34586306,128243600
34586307,128273725
34586308,128273727
34586309,128274378
34586312,128278909
34586313,128503597
34586314,128795780
34586315,128109073
34586322,128801496
34586323,128801684
34586326,128802480
34586327,128802946
34586334,128806247
34586335,128806251
34586340,128814325
34586341,128814341
34586346,128814267
34586347,128814262
34586348,128814343
34586349,128814287
34586354,128814269
34586355,128815082
34586362,128815091
34586363,128815117
34586372,128815119
34586373,128815128
34586376,128815120
34586377,128816364
34586384,128816356
34586385,128816348
34587259,126334230
34587262,126349064
34587263,126414779
34587266,126419097
34587267,126419109
34587274,126424101
34587275,126424107
34587282,126448618
34587283,126448617
34587286,126491754
34587287,126553623
34587292,126553622
34587293,126553610
34587298,123494011
34587299,126639470
34587302,126803666
34587303,126803657
34587308,126803692
34587309,126908679
34587312,126989267
34587313,126989270
34587316,126989268
34587317,126994210
34587322,126998549
34587323,127000702
34587328,127000469
34587329,127038624
34587336,127038583
34587337,127038607
34587338,127038600
34587339,127059043
34587344,127059044
34587345,127059027
34587350,127059045
34587351,127073571
34587354,127073572
34587355,127088664
34587360,127193612
34587361,127213967
34589738,128879334
34589739,128879324
34589746,128879325
34589747,128900120
34589752,128912689
34589753,128913642
34589760,128920251
34589761,128923854
34589766,128928988
34589767,127089407
34589772,128938978
34589773,128938977
34589776,128938975
34589777,128939178
34589782,128813986
34589783,128940136
34589790,128940444
34589791,128813991
34589798,128945876
34589799,128968677
34589806,128969164
34589807,128969170
34589814,128980342
34589815,128981200
34589822,128981191
34589823,128981470
34589830,128990804
34589831,128990808
34589832,128994726
34589833,128994916
34589842,128996175
34589843,129001232
34589852,129001237
34589853,129001322
34589858,129001318
34589859,129001860
34589864,129002887
34589865,129002895
34589868,129013982
34590697,131483847
34590702,131484831
34590703,131490131
34590710,131519427
34590711,131608853
34590716,131619892
34590717,131624128
34590724,131650988
34590725,131688861
34590730,131738845
34590731,131739812
34590736,131819268
34590737,131819277
34590746,131853854
34590747,131923871
34590752,131923874
34590753,131923903
34590758,131923894
34590759,131923884
34590764,131923878
34590765,132174516
34590778,132185377
34590779,132199807
34590782,132229155
34590783,132229170
34590786,132259030
34590787,132266339
34590792,132266342
34590793,132267057
34590798,132267232
34590799,132267227
34590804,132315768
34590805,132371641
34590810,132405362
34590811,132534449
34590816,132540989
34590817,101368330
34590822,102783662
34590823,114925076
34567491,128133740
34567492,128138607
34567493,128139354
34567494,128139614
34567495,128138963
34567496,128163599
34567498,128183597
34567499,128188642
34567500,128183599
34567501,128193750
34567503,128193702
34567504,128193729
34567505,128193747
34567506,128253624
34567508,128253629
34567509,128253621
34567510,128253618
34567512,128253607
34567513,128253663
34567514,128253630
34567515,128253604
34567517,128273735
34567518,128801684
34567519,128801673
34567521,128803371
34567522,128809295
34567523,128809319
34567524,128814341
34567526,128814253
34567527,128814281
34567528,128814255
34567529,128814269
34567531,128814320
34567532,128815118
34567533,128815129
34567535,128816351
34567536,128816368
34567537,128816357
34567538,128819738
34524868,100187154
34524871,100684199
34525030,100689727
34525031,100799927
34525033,101087822
34525040,103659480
34525041,105583601
34525042,114902979
34525062,117030527
34525063,123274122
34525064,100466845
34525067,100507499
34525070,129393712
34525077,101092768
34525089,100492219
34525112,100492228
34525132,100552154
34525135,114161270
34525169,100788816
34525215,117757379
34525236,106493511
34525237,101004051
34525238,113175658
34525240,130533716
34525241,130533717
34525252,130533724
34525253,130533732
34525257,100770079
34525272,100770089
34525273,101049857
34525275,101356262
34526290,101271821
34526291,101271838
34526293,117431133
34526294,118703387
34526295,127743797
34526297,130873794
34526298,131733877
34526299,101309351
34526300,115106687
34526302,100889278
34526303,130914722
34526304,101062423
34526307,101063751
34526308,108374016
34526309,120590446
34526311,100187105
34526312,100187134
34526313,100187154
34526316,100684199
34526317,100689727
34526318,100799927
34526320,101087822
34526321,103659480
34526322,105583601
34525333,114902979
34525342,114902980
34525343,117030527
34525354,123274122
34525355,100466845
34525360,100466849
34525361,100911808
34525368,100507499
34525369,129393712
34525380,100503630
34525381,100503633
34525388,101092768
34525389,100492213
34524678,100799927
34524682,105583601
34524684,115115723
34524700,106083562
34524703,100466845
34524693,100840981
34524708,129823713
34524721,117030527
34524722,130533724
34524728,100492219
34524740,100466837
34524754,100911794
34524767,127743798
34524772,100507499
34524761,101205236
34524778,129393712
34524795,130533724
34524810,101049857
34524812,103310852
34524816,119064260
34524822,100503626
34524828,101370403
34524833,101092698
34524849,120590447
34567340,126398713
34567341,126398722
34567342,126398724
34567344,126398711
34567345,126731230
34567346,127223838
34567347,127254630
34567349,127319658
34567350,127319663
34567351,127379096
34567353,127394800
34567354,127395957
34567355,127437137
34567356,127463985
34567358,127463855
34567359,127820824
34567360,128802966
34567362,130499820
34567363,130499840
34567364,131333723
34567365,103289749
34567367,118736516
34567368,118842037
34567369,118842063
34567370,118842039
34567372,120123494
34567373,120624616
34567374,120648721
34558762,120974711
34558763,121139212
34559084,121146450
34559085,121170322
34559108,121170338
34559109,121189200
34559110,121370394
34559111,121795153
34559112,121795331
34559113,121795317
34559118,121948358
34556638,126474763
34556639,126474788
34556646,126474766
34556658,126483616
34556659,126490513
34556664,126495336
34556670,126593564
34556671,126624866
34556676,126624857
34556677,126624859
34556683,126624867
34556690,126653575
34556691,126654431
34567015,128816059
34567018,128817272
34567019,128818987
34567022,128819607
34567023,128824249
34567026,128862740
34567027,128868774
34567030,128868765
34567031,128880603
34567034,128880611
34567035,128880602
34567038,128880771
34567039,128908709
34567042,128918801
34567043,128919241
34567047,128919859
34567050,128924826
34567051,128920081
34567054,128928630
34567058,128928650
34567059,128935183
34567062,128935184
34567063,128938892
34567065,128938887
34567068,128945074
34567069,128945071
34554084,130473732
34554085,130520808
34554092,130520823
34554093,130854168
34554098,130854170
34554099,130915591
34554106,132306468
34554107,107213485
34554108,107213498
34554109,100800204
34554114,100897254
34554115,101083172
34554120,101083294
34554121,104043631
34554127,112413545
34554132,115452476
34554133,115945975
34554139,116718424
34554142,117706412
34554143,117794693
34554148,117808605
34554222,117689089
34554223,119161418
34554224,119209073
34554228,119499155
34554229,119532530
34554232,119583475
34554233,119609297
34554237,120485971
34554238,120518338
34554239,120590192
34554243,121109185
34554246,121109197
34554247,121109189
34554254,121124212
34554256,120734589
34554257,120734586
34554260,120768453
34554261,120830438
34543394,125358877
34543395,125358868
34543397,125404607
34543410,125404608
34543411,125404635
34543416,125404622
34543422,125458518
34543423,125509947
34543432,125509953
34543433,125595502
34543441,125713633
34543446,126133645
34543447,126133644
34543453,126133631
34543468,126139236
34543469,126139246
34543476,126139228
34543486,126139258
34543487,126139262
34543494,126139266
